Album_num,Track_num,Lyric_num,Token_num,Album,Title,Lyrics,POS_Tagged,POS,Token,term_id,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,polarity,html
4,0,4,4,RTJ4,yankee and the brave (ep. 4),big daddy smokin big cali in a black alley,"[('cali', 'NN')]",NN,cali,620,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>cali</span>
4,0,4,5,RTJ4,yankee and the brave (ep. 4),big daddy smokin big cali in a black alley,"[('in', 'IN')]",IN,in,2113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>in</span>
4,0,4,6,RTJ4,yankee and the brave (ep. 4),big daddy smokin big cali in a black alley,"[('a', 'DT')]",DT,a,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>a</span>
4,0,4,7,RTJ4,yankee and the brave (ep. 4),big daddy smokin big cali in a black alley,"[('black', 'JJ')]",JJ,black,397,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,<span class='sent-1'>black</span>
4,0,4,8,RTJ4,yankee and the brave (ep. 4),big daddy smokin big cali in a black alley,"[('alley', 'NN')]",NN,alley,110,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>alley</span>
4,0,5,0,RTJ4,yankee and the brave (ep. 4),in a black grand natty rollin down old natty,"[('in', 'IN')]",IN,in,2113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>in</span>
4,0,5,1,RTJ4,yankee and the brave (ep. 4),in a black grand natty rollin down old natty,"[('a', 'DT')]",DT,a,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>a</span>
4,0,5,2,RTJ4,yankee and the brave (ep. 4),in a black grand natty rollin down old natty,"[('black', 'JJ')]",JJ,black,397,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,<span class='sent-1'>black</span>
4,0,5,3,RTJ4,yankee and the brave (ep. 4),in a black grand natty rollin down old natty,"[('grand', 'JJ')]",JJ,grand,1797,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>grand</span>
4,0,5,4,RTJ4,yankee and the brave (ep. 4),in a black grand natty rollin down old natty,"[('natty', 'RB')]",RB,natty,2794,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>natty</span>
4,0,5,5,RTJ4,yankee and the brave (ep. 4),in a black grand natty rollin down old natty,"[('rollin', 'NN')]",NN,rollin,3548,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>rollin</span>
4,0,5,6,RTJ4,yankee and the brave (ep. 4),in a black grand natty rollin down old natty,"[('down', 'RB')]",RB,down,1246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>down</span>
4,0,5,7,RTJ4,yankee and the brave (ep. 4),in a black grand natty rollin down old natty,"[('old', 'JJ')]",JJ,old,2895,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>old</span>
4,0,5,8,RTJ4,yankee and the brave (ep. 4),in a black grand natty rollin down old natty,"[('natty', 'RB')]",RB,natty,2794,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>natty</span>
4,0,6,0,RTJ4,yankee and the brave (ep. 4),hair nappy matty as a black granddaddy all fact,"[('hair', 'NN')]",NN,hair,1864,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>hair</span>
4,0,6,1,RTJ4,yankee and the brave (ep. 4),hair nappy matty as a black granddaddy all fact,"[('nappy', 'JJ')]",JJ,nappy,2785,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,<span class='sent-1'>nappy</span>
4,0,6,2,RTJ4,yankee and the brave (ep. 4),hair nappy matty as a black granddaddy all fact,"[('matty', 'NN')]",NN,matty,2561,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>matty</span>
4,0,6,3,RTJ4,yankee and the brave (ep. 4),hair nappy matty as a black granddaddy all fact,"[('as', 'IN')]",IN,as,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>as</span>
4,0,6,4,RTJ4,yankee and the brave (ep. 4),hair nappy matty as a black granddaddy all fact,"[('a', 'DT')]",DT,a,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>a</span>
4,0,6,5,RTJ4,yankee and the brave (ep. 4),hair nappy matty as a black granddaddy all fact,"[('black', 'JJ')]",JJ,black,397,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,<span class='sent-1'>black</span>
4,0,6,6,RTJ4,yankee and the brave (ep. 4),hair nappy matty as a black granddaddy all fact,"[('granddaddy', 'NN')]",NN,granddaddy,1798,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>granddaddy</span>
4,0,6,7,RTJ4,yankee and the brave (ep. 4),hair nappy matty as a black granddaddy all fact,"[('all', 'DT')]",DT,all,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>all</span>
4,0,6,8,RTJ4,yankee and the brave (ep. 4),hair nappy matty as a black granddaddy all fact,"[('fact', 'NN')]",NN,fact,1445,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>fact</span>
4,0,7,0,RTJ4,yankee and the brave (ep. 4),no cappin fat black boat captain stay floatin,"[('no', 'DT')]",DT,no,2831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>no</span>
4,0,7,1,RTJ4,yankee and the brave (ep. 4),no cappin fat black boat captain stay floatin,"[('cappin', 'NN')]",NN,cappin,645,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>cappin</span>
4,0,7,2,RTJ4,yankee and the brave (ep. 4),no cappin fat black boat captain stay floatin,"[('fat', 'NN')]",NN,fat,1471,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,<span class='sent-1'>fat</span>
4,0,7,3,RTJ4,yankee and the brave (ep. 4),no cappin fat black boat captain stay floatin,"[('black', 'JJ')]",JJ,black,397,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,<span class='sent-1'>black</span>
4,0,7,4,RTJ4,yankee and the brave (ep. 4),no cappin fat black boat captain stay floatin,"[('boat', 'NN')]",NN,boat,433,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>boat</span>
4,0,7,5,RTJ4,yankee and the brave (ep. 4),no cappin fat black boat captain stay floatin,"[('captain', 'NN')]",NN,captain,648,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>captain</span>
4,0,7,6,RTJ4,yankee and the brave (ep. 4),no cappin fat black boat captain stay floatin,"[('stay', 'NN')]",NN,stay,4045,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>stay</span>
4,0,7,7,RTJ4,yankee and the brave (ep. 4),no cappin fat black boat captain stay floatin,"[('floatin', 'NN')]",NN,floatin,1570,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>floatin</span>
4,0,8,0,RTJ4,yankee and the brave (ep. 4),no flappin wave runner im a gunner,"[('no', 'DT')]",DT,no,2831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>no</span>
4,0,8,1,RTJ4,yankee and the brave (ep. 4),no flappin wave runner im a gunner,"[('flappin', 'NN')]",NN,flappin,1552,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>flappin</span>
4,0,8,2,RTJ4,yankee and the brave (ep. 4),no flappin wave runner im a gunner,"[('wave', 'NN')]",NN,wave,4643,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>wave</span>
4,0,8,3,RTJ4,yankee and the brave (ep. 4),no flappin wave runner im a gunner,"[('runner', 'NN')]",NN,runner,3592,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>runner</span>
4,0,8,4,RTJ4,yankee and the brave (ep. 4),no flappin wave runner im a gunner,"[('im', 'NN')]",NN,im,2098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>im</span>
4,0,8,5,RTJ4,yankee and the brave (ep. 4),no flappin wave runner im a gunner,"[('a', 'DT')]",DT,a,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>a</span>
4,0,8,6,RTJ4,yankee and the brave (ep. 4),no flappin wave runner im a gunner,"[('gunner', 'NN')]",NN,gunner,1848,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>gunner</span>
4,0,9,0,RTJ4,yankee and the brave (ep. 4),ima have your block hot as a sauna all summer,"[('ima', 'NN')]",NN,ima,2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>ima</span>
4,0,9,1,RTJ4,yankee and the brave (ep. 4),ima have your block hot as a sauna all summer,"[('have', 'VB')]",VB,have,1912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>have</span>
4,0,9,2,RTJ4,yankee and the brave (ep. 4),ima have your block hot as a sauna all summer,"[('your', 'PRP$')]",PRP$,your,4822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>your</span>
4,0,9,3,RTJ4,yankee and the brave (ep. 4),ima have your block hot as a sauna all summer,"[('block', 'NN')]",NN,block,416,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>block</span>
4,0,9,4,RTJ4,yankee and the brave (ep. 4),ima have your block hot as a sauna all summer,"[('hot', 'JJ')]",JJ,hot,2033,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>hot</span>
4,0,9,5,RTJ4,yankee and the brave (ep. 4),ima have your block hot as a sauna all summer,"[('as', 'IN')]",IN,as,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>as</span>
4,0,9,6,RTJ4,yankee and the brave (ep. 4),ima have your block hot as a sauna all summer,"[('a', 'DT')]",DT,a,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>a</span>
4,0,9,7,RTJ4,yankee and the brave (ep. 4),ima have your block hot as a sauna all summer,"[('sauna', 'NN')]",NN,sauna,3627,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>sauna</span>
4,0,9,8,RTJ4,yankee and the brave (ep. 4),ima have your block hot as a sauna all summer,"[('all', 'DT')]",DT,all,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>all</span>
4,0,9,9,RTJ4,yankee and the brave (ep. 4),ima have your block hot as a sauna all summer,"[('summer', 'NN')]",NN,summer,4129,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>summer</span>
4,0,10,0,RTJ4,yankee and the brave (ep. 4),and i put that on osama and my motherfuckin mama,"[('and', 'CC')]",CC,and,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>and</span>
4,0,10,1,RTJ4,yankee and the brave (ep. 4),and i put that on osama and my motherfuckin mama,"[('i', 'NN')]",NN,i,2079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>i</span>
4,0,10,2,RTJ4,yankee and the brave (ep. 4),and i put that on osama and my motherfuckin mama,"[('put', 'NN')]",NN,put,3330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>put</span>
4,0,10,3,RTJ4,yankee and the brave (ep. 4),and i put that on osama and my motherfuckin mama,"[('that', 'IN')]",IN,that,4272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>that</span>
4,0,10,4,RTJ4,yankee and the brave (ep. 4),and i put that on osama and my motherfuckin mama,"[('on', 'IN')]",IN,on,2897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>on</span>
4,0,10,5,RTJ4,yankee and the brave (ep. 4),and i put that on osama and my motherfuckin mama,"[('osama', 'NN')]",NN,osama,2941,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>osama</span>
4,0,10,6,RTJ4,yankee and the brave (ep. 4),and i put that on osama and my motherfuckin mama,"[('and', 'CC')]",CC,and,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>and</span>
4,0,10,7,RTJ4,yankee and the brave (ep. 4),and i put that on osama and my motherfuckin mama,"[('my', 'PRP$')]",PRP$,my,2769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>my</span>
4,0,10,8,RTJ4,yankee and the brave (ep. 4),and i put that on osama and my motherfuckin mama,"[('motherfuckin', 'NN')]",NN,motherfuckin,2720,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>motherfuckin</span>
4,0,10,9,RTJ4,yankee and the brave (ep. 4),and i put that on osama and my motherfuckin mama,"[('mama', 'NN')]",NN,mama,2515,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>mama</span>
4,0,11,0,RTJ4,yankee and the brave (ep. 4),ima terrorize the actors playing like they want some drama,"[('ima', 'NN')]",NN,ima,2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>ima</span>
4,0,11,1,RTJ4,yankee and the brave (ep. 4),ima terrorize the actors playing like they want some drama,"[('terrorize', 'VB')]",VB,terrorize,4259,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,<span class='sent-1'>terrorize</span>
4,0,11,2,RTJ4,yankee and the brave (ep. 4),ima terrorize the actors playing like they want some drama,"[('the', 'DT')]",DT,the,4275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>the</span>
4,0,11,3,RTJ4,yankee and the brave (ep. 4),ima terrorize the actors playing like they want some drama,"[('actors', 'NNS')]",NNS,actors,56,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>actors</span>
4,0,11,4,RTJ4,yankee and the brave (ep. 4),ima terrorize the actors playing like they want some drama,"[('playing', 'VBG')]",VBG,playing,3141,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>playing</span>
4,0,11,5,RTJ4,yankee and the brave (ep. 4),ima terrorize the actors playing like they want some drama,"[('like', 'IN')]",IN,like,2392,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>like</span>
4,0,11,6,RTJ4,yankee and the brave (ep. 4),ima terrorize the actors playing like they want some drama,"[('they', 'PRP')]",PRP,they,4288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>they</span>
4,0,11,7,RTJ4,yankee and the brave (ep. 4),ima terrorize the actors playing like they want some drama,"[('want', 'NN')]",NN,want,4621,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>want</span>
4,0,11,8,RTJ4,yankee and the brave (ep. 4),ima terrorize the actors playing like they want some drama,"[('some', 'DT')]",DT,some,3947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>some</span>
4,0,11,9,RTJ4,yankee and the brave (ep. 4),ima terrorize the actors playing like they want some drama,"[('drama', 'NN')]",NN,drama,1253,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>drama</span>
4,0,12,0,RTJ4,yankee and the brave (ep. 4),ima chop em with a chopper til i motherfuckin drop em drop em drop em drop em,"[('ima', 'NN')]",NN,ima,2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>ima</span>
4,0,12,1,RTJ4,yankee and the brave (ep. 4),ima chop em with a chopper til i motherfuckin drop em drop em drop em drop em,"[('chop', 'NN')]",NN,chop,757,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>chop</span>
4,0,12,2,RTJ4,yankee and the brave (ep. 4),ima chop em with a chopper til i motherfuckin drop em drop em drop em drop em,"[('em', 'NN')]",NN,em,1362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>em</span>
4,0,12,3,RTJ4,yankee and the brave (ep. 4),ima chop em with a chopper til i motherfuckin drop em drop em drop em drop em,"[('with', 'IN')]",IN,with,4734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>with</span>
4,0,12,4,RTJ4,yankee and the brave (ep. 4),ima chop em with a chopper til i motherfuckin drop em drop em drop em drop em,"[('a', 'DT')]",DT,a,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>a</span>
4,0,12,5,RTJ4,yankee and the brave (ep. 4),ima chop em with a chopper til i motherfuckin drop em drop em drop em drop em,"[('chopper', 'NN')]",NN,chopper,758,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>chopper</span>
4,0,12,6,RTJ4,yankee and the brave (ep. 4),ima chop em with a chopper til i motherfuckin drop em drop em drop em drop em,"[('til', 'NN')]",NN,til,4345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>til</span>
4,0,12,7,RTJ4,yankee and the brave (ep. 4),ima chop em with a chopper til i motherfuckin drop em drop em drop em drop em,"[('i', 'NN')]",NN,i,2079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>i</span>
4,0,12,8,RTJ4,yankee and the brave (ep. 4),ima chop em with a chopper til i motherfuckin drop em drop em drop em drop em,"[('motherfuckin', 'NN')]",NN,motherfuckin,2720,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>motherfuckin</span>
4,0,12,9,RTJ4,yankee and the brave (ep. 4),ima chop em with a chopper til i motherfuckin drop em drop em drop em drop em,"[('drop', 'NN')]",NN,drop,1281,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>drop</span>
4,0,12,10,RTJ4,yankee and the brave (ep. 4),ima chop em with a chopper til i motherfuckin drop em drop em drop em drop em,"[('em', 'NN')]",NN,em,1362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>em</span>
4,0,12,11,RTJ4,yankee and the brave (ep. 4),ima chop em with a chopper til i motherfuckin drop em drop em drop em drop em,"[('drop', 'NN')]",NN,drop,1281,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>drop</span>
4,0,12,12,RTJ4,yankee and the brave (ep. 4),ima chop em with a chopper til i motherfuckin drop em drop em drop em drop em,"[('em', 'NN')]",NN,em,1362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>em</span>
4,0,12,13,RTJ4,yankee and the brave (ep. 4),ima chop em with a chopper til i motherfuckin drop em drop em drop em drop em,"[('drop', 'NN')]",NN,drop,1281,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>drop</span>
4,0,12,14,RTJ4,yankee and the brave (ep. 4),ima chop em with a chopper til i motherfuckin drop em drop em drop em drop em,"[('em', 'NN')]",NN,em,1362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<span class='sent0'>em</span>
4,0,12,15,RTJ4,yankee and the brave (ep. 4),ima chop em with a chopper til i motherfuckin drop em drop em drop em drop em,"[('drop', 'NN')]",NN,drop,1281,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,<span class='sent0'>drop</span>
